review,rating,date,bank,source,sentiment_label,sentiment_score,theme_categories,review_id
Superb,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998656511306764,Other,1010
"amazing features, faster and easy to use",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998817443847656,Features,1011
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999481737613678,Other,1012
Best App!,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9997498393058776,Other,1013
I love it. one of the best mobile banking app in the banking industry,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.999868392944336,Other,1014
I love this app,5,2025-04-21,Dashen Bank,Google Play,POSITIVE,0.9998608827590942,Other,1015
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,1,2025-04-21,Dashen Bank,Google Play,NEGATIVE,0.9980541467666626,Other,1016
good,5,2025-04-20,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1017
waw no idea the best app.,5,2025-04-19,Dashen Bank,Google Play,NEGATIVE,0.9923464059829712,Other,1018
fast best app,5,2025-04-18,Dashen Bank,Google Play,POSITIVE,0.999737560749054,Other,1019
Nice App,5,2025-04-18,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,Other,1020
nice app ever,5,2025-04-17,Dashen Bank,Google Play,POSITIVE,0.9998384714126588,Other,1021
good,5,2025-04-17,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1022
very disappointing app. Closes frequently and unstable in function,2,2025-04-17,Dashen Bank,Google Play,NEGATIVE,0.9997677206993104,Features,1023
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",5,2025-04-16,Dashen Bank,Google Play,NEGATIVE,0.9992289543151855,Features,1024
nic app,5,2025-04-16,Dashen Bank,Google Play,POSITIVE,0.9797857403755188,Other,1025
Nice,5,2025-04-16,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,1026
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14,Dashen Bank,Google Play,POSITIVE,0.99978905916214,Other,1027
So far so good! their in person customer service is amazing 👏,5,2025-04-14,Dashen Bank,Google Play,POSITIVE,0.9998642206192015,Customer Support,1028
The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,1,2025-04-14,Dashen Bank,Google Play,NEGATIVE,0.9958034157752992,Other,1029
ምርጫዬ ነው,5,2025-04-13,Dashen Bank,Google Play,NEGATIVE,0.7850591540336609,Other,1030
It's bad for the connection and too many days are it that not working,1,2025-04-12,Dashen Bank,Google Play,NEGATIVE,0.9996840953826904,Other,1031
it's samart,5,2025-04-10,Dashen Bank,Google Play,POSITIVE,0.9992457628250122,Other,1032
"The app is not working properly, I have been using it.",1,2025-04-10,Dashen Bank,Google Play,NEGATIVE,0.999715268611908,Other,1033
it is very good app,5,2025-04-10,Dashen Bank,Google Play,POSITIVE,0.9998699426651,Other,1034
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,Dashen Bank,Google Play,NEGATIVE,0.9996039271354676,Customer Support;Features,1035
slow cumbersome,3,2025-04-08,Dashen Bank,Google Play,NEGATIVE,0.9997989535331726,Other,1036
Is really 💀,2,2025-04-08,Dashen Bank,Google Play,POSITIVE,0.9858712553977966,Other,1037
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,1,2025-04-07,Dashen Bank,Google Play,NEGATIVE,0.9997294545173644,Features,1038
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07,Dashen Bank,Google Play,NEGATIVE,0.9996976852416992,Account Access Issues;Features,1039
"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",3,2025-04-07,Dashen Bank,Google Play,NEGATIVE,0.9981010556221008,Account Access Issues,1040
proud by dashen bank,5,2025-04-06,Dashen Bank,Google Play,POSITIVE,0.9998666048049928,Other,1041
best,5,2025-04-06,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,Other,1042
best of best,5,2025-04-05,Dashen Bank,Google Play,POSITIVE,0.9997496008872986,Other,1043
nice,5,2025-04-04,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,1044
This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2,2025-04-04,Dashen Bank,Google Play,NEGATIVE,0.9994447827339172,Other,1045
real super up,5,2025-04-04,Dashen Bank,Google Play,POSITIVE,0.9998282194137572,Other,1046
it's very disappointing fix it as soon as possible not expected from dashin bank fix it,1,2025-04-04,Dashen Bank,Google Play,NEGATIVE,0.99936181306839,Other,1047
why dashen bank workers hidden my ATM Card 🏧?it's a big problem to me,5,2025-04-04,Dashen Bank,Google Play,NEGATIVE,0.999297022819519,Other,1048
good,5,2025-04-04,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1049
tanku,5,2025-04-04,Dashen Bank,Google Play,NEGATIVE,0.91596519947052,Other,1050
very nice,5,2025-04-04,Dashen Bank,Google Play,POSITIVE,0.9998563528060912,Other,1051
perfect,5,2025-04-02,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,Other,1052
goood,5,2025-04-02,Dashen Bank,Google Play,NEGATIVE,0.9943867921829224,Other,1053
why does it ask me for both pin and opt even the opt is touch let alone both,2,2025-04-02,Dashen Bank,Google Play,NEGATIVE,0.9958769083023072,Other,1054
it is best app easy to use,5,2025-04-01,Dashen Bank,Google Play,POSITIVE,0.9864110350608826,Other,1055
It is very easy to use and powerful application.,3,2025-04-01,Dashen Bank,Google Play,POSITIVE,0.9997655749320984,Other,1056
this apps have a good feature but but some features like developer mode turn off irritate user,3,2025-03-31,Dashen Bank,Google Play,NEGATIVE,0.997230589389801,Features,1057
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",5,2025-03-31,Dashen Bank,Google Play,POSITIVE,0.9897825717926024,Account Access Issues;Transaction Performance,1058
wallahi very fantastic Bank,5,2025-03-31,Dashen Bank,Google Play,POSITIVE,0.999818742275238,Other,1059
"Waw, It's amazing app. thank you Dashen Bank.",5,2025-03-31,Dashen Bank,Google Play,POSITIVE,0.99986732006073,Other,1060
ok,5,2025-03-30,Dashen Bank,Google Play,POSITIVE,0.9997851252555848,Other,1061
nice app,5,2025-03-29,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,Other,1062
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",5,2025-03-28,Dashen Bank,Google Play,POSITIVE,0.9992021918296814,Transaction Performance;User Interface & Experience;Customer Support;Features,1063
good,5,2025-03-28,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1064
nice application,4,2025-03-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003724,Other,1065
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,Dashen Bank,Google Play,POSITIVE,0.9998027682304382,Other,1066
best experiences,5,2025-03-26,Dashen Bank,Google Play,POSITIVE,0.9992781281471252,Other,1067
too slow to use.,1,2025-03-26,Dashen Bank,Google Play,NEGATIVE,0.9997276663780212,Other,1068
ጥሩ ነው,5,2025-03-24,Dashen Bank,Google Play,NEGATIVE,0.7850591540336609,Other,1069
the worst app in the market only good ui,1,2025-03-22,Dashen Bank,Google Play,NEGATIVE,0.9997721314430236,User Interface & Experience,1070
nic,5,2025-03-22,Dashen Bank,Google Play,POSITIVE,0.9977141618728638,Other,1071
በጣም ቅልል ያለ አፕ በርቱልን ለአጠቃቀም ምቹ,5,2025-03-22,Dashen Bank,Google Play,NEGATIVE,0.9200406670570374,Other,1072
thanks for all digital transaction,5,2025-03-21,Dashen Bank,Google Play,POSITIVE,0.9994550347328186,Other,1073
Good,4,2025-03-21,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1074
Best,5,2025-03-20,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,Other,1075
Good,5,2025-03-20,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1076
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-19,Dashen Bank,Google Play,NEGATIVE,0.9997400641441344,Customer Support,1077
it's Be Come Busy &not working good,1,2025-03-19,Dashen Bank,Google Play,NEGATIVE,0.999382257461548,Other,1078
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,Dashen Bank,Google Play,NEGATIVE,0.9980534315109252,Other,1079
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,Dashen Bank,Google Play,POSITIVE,0.9997392296791076,Other,1080
good and latest,5,2025-03-18,Dashen Bank,Google Play,POSITIVE,0.9998561143875122,Other,1081
The best App of all,5,2025-03-17,Dashen Bank,Google Play,POSITIVE,0.9998633861541748,Other,1082
Worst app ever,1,2025-03-15,Dashen Bank,Google Play,NEGATIVE,0.9997803568840028,Other,1083
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14,Dashen Bank,Google Play,NEGATIVE,0.9997894167900084,Other,1084
Naiycapp,5,2025-03-13,Dashen Bank,Google Play,POSITIVE,0.8075171709060669,Other,1085
Good,5,2025-03-13,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1086
The app is good but it has no USSD option,4,2025-03-13,Dashen Bank,Google Play,NEGATIVE,0.9952346682548524,Other,1087
Hey great,5,2025-03-12,Dashen Bank,Google Play,POSITIVE,0.999745786190033,Other,1088
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-12,Dashen Bank,Google Play,POSITIVE,0.9984980821609496,Account Access Issues;Features,1089
The app is good but it ask update every week so tiring,2,2025-03-11,Dashen Bank,Google Play,NEGATIVE,0.9951795339584352,Features,1090
It good and easy to use,5,2025-03-11,Dashen Bank,Google Play,POSITIVE,0.9998750686645508,Other,1091
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10,Dashen Bank,Google Play,NEGATIVE,0.9200406670570374,Other,1092
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10,Dashen Bank,Google Play,POSITIVE,0.9655697345733644,Account Access Issues;Transaction Performance;Features,1093
Excellent,5,2025-03-10,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,Other,1094
Good,5,2025-03-08,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1095
Wow Excellent app,5,2025-03-08,Dashen Bank,Google Play,POSITIVE,0.9998443126678468,Other,1096
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08,Dashen Bank,Google Play,NEGATIVE,0.9983522891998292,Account Access Issues;Transaction Performance,1097
Add the option to send money to any telebirr account like amole does.,3,2025-03-08,Dashen Bank,Google Play,NEGATIVE,0.995681881904602,Account Access Issues,1098
It's best,5,2025-03-08,Dashen Bank,Google Play,POSITIVE,0.999842643737793,Other,1099
no one dashen yichlal,5,2025-03-07,Dashen Bank,Google Play,NEGATIVE,0.9842472076416016,Other,1100
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06,Dashen Bank,Google Play,POSITIVE,0.9998522996902466,Other,1101
The speed is too slow. Need some improvements.,2,2025-03-06,Dashen Bank,Google Play,NEGATIVE,0.9997935891151428,Features,1102
good app,5,2025-03-04,Dashen Bank,Google Play,POSITIVE,0.9998493194580078,Other,1103
Fantastic app,5,2025-03-01,Dashen Bank,Google Play,POSITIVE,0.999858856201172,Other,1104
Good,5,2025-02-28,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1105
I wish dark mode feature is add as an option but it's good app,5,2025-02-27,Dashen Bank,Google Play,POSITIVE,0.9998013377189636,Features,1106
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-02-26,Dashen Bank,Google Play,POSITIVE,0.9995073080062866,User Interface & Experience;Security,1107
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,Dashen Bank,Google Play,POSITIVE,0.9977291226387024,Transaction Performance;Customer Support;Security;Features,1108
ከጰነጨየጠ,2,2025-02-26,Dashen Bank,Google Play,NEGATIVE,0.6970566511154175,Other,1109
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,Dashen Bank,Google Play,NEGATIVE,0.9960646033287048,Features,1110
Excellent app,5,2025-02-24,Dashen Bank,Google Play,POSITIVE,0.9998356103897096,Other,1111
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22,Dashen Bank,Google Play,NEGATIVE,0.9528433680534364,Other,1112
No good,1,2025-02-22,Dashen Bank,Google Play,NEGATIVE,0.9996987581253052,Other,1113
Wow amazing app,5,2025-02-21,Dashen Bank,Google Play,POSITIVE,0.9998513460159302,Other,1114
best platform... Please avoid otp,5,2025-02-21,Dashen Bank,Google Play,POSITIVE,0.922895610332489,Other,1115
Super smart app.,5,2025-02-18,Dashen Bank,Google Play,POSITIVE,0.9997984766960144,Other,1116
best 👍👍,5,2025-02-16,Dashen Bank,Google Play,POSITIVE,0.9997019171714784,Other,1117
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen Bank,Google Play,NEGATIVE,0.9973721504211426,Other,1118
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen Bank,Google Play,NEGATIVE,0.9974337220191956,Other,1119
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,Dashen Bank,Google Play,POSITIVE,0.9937819838523864,Customer Support,1120
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,Dashen Bank,Google Play,POSITIVE,0.9998486042022704,Features,1121
it's amazing app i have seen ever,5,2025-02-13,Dashen Bank,Google Play,POSITIVE,0.9998574256896972,Other,1122
One star deducted for not to able to transfer to telebirr.,4,2025-02-13,Dashen Bank,Google Play,NEGATIVE,0.9903808236122132,Transaction Performance,1123
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13,Dashen Bank,Google Play,NEGATIVE,0.904695212841034,Other,1124
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12,Dashen Bank,Google Play,NEGATIVE,0.9328107237815856,Other,1125
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12,Dashen Bank,Google Play,POSITIVE,0.9986761212348938,Transaction Performance,1126
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen Bank,Google Play,NEGATIVE,0.9995891451835632,Transaction Performance;Features,1127
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen Bank,Google Play,POSITIVE,0.9996811151504515,Other,1128
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09,Dashen Bank,Google Play,NEGATIVE,0.8565719723701477,Other,1129
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07,Dashen Bank,Google Play,NEGATIVE,0.9961472749710084,Other,1130
Good,5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,1131
It doesn't work,1,2025-02-07,Dashen Bank,Google Play,NEGATIVE,0.9997813105583192,Other,1132
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen Bank,Google Play,POSITIVE,0.99981027841568,Other,1133
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen Bank,Google Play,POSITIVE,0.9998507499694824,Features,1134
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06,Dashen Bank,Google Play,NEGATIVE,0.985221803188324,Features,1135
"Good app, bad security",3,2025-02-06,Dashen Bank,Google Play,POSITIVE,0.989300549030304,Security,1136
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen Bank,Google Play,NEGATIVE,0.9956958293914796,Other,1137
Wonderful Application 😍,5,2025-02-05,Dashen Bank,Google Play,POSITIVE,0.9998589754104614,Other,1138
I loved it,5,2025-02-05,Dashen Bank,Google Play,POSITIVE,0.9998809099197388,Other,1139
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04,Dashen Bank,Google Play,NEGATIVE,0.8832131028175354,Other,1140
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04,Dashen Bank,Google Play,POSITIVE,0.999471127986908,Other,1141
Not good this app,1,2025-02-04,Dashen Bank,Google Play,NEGATIVE,0.9997790455818176,Other,1142
Best app,5,2025-02-04,Dashen Bank,Google Play,POSITIVE,0.999686598777771,Other,1143
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen Bank,Google Play,NEGATIVE,0.990936815738678,Features,1144
Perfect,5,2025-02-02,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,Other,1145
"It does not work functional ,",1,2025-02-02,Dashen Bank,Google Play,NEGATIVE,0.9997901320457458,Features,1146
Ok,5,2025-02-01,Dashen Bank,Google Play,POSITIVE,0.9997851252555848,Other,1147
all of dashen bank customers use the application it is good to use,5,2025-02-01,Dashen Bank,Google Play,POSITIVE,0.9958037734031676,Other,1148
Gret experience,5,2025-02-01,Dashen Bank,Google Play,NEGATIVE,0.7600314617156982,Other,1149
All good we need more,3,2025-01-31,Dashen Bank,Google Play,POSITIVE,0.9996538162231444,Other,1150
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen Bank,Google Play,POSITIVE,0.9997517466545104,Other,1151
it was amazing app.....thank you dashen bank....,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,0.9998608827590942,Other,1152
Dashen bank super app for easy life.,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,0.7723070979118347,Other,1153
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,Dashen Bank,Google Play,POSITIVE,0.9995208978652954,User Interface & Experience;Customer Support,1154
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29,Dashen Bank,Google Play,NEGATIVE,0.9945861101150512,Account Access Issues,1155
Best,5,2025-01-29,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,Other,1156
Just Wow,5,2025-01-29,Dashen Bank,Google Play,POSITIVE,0.999775230884552,Other,1157
mobile banking to the next level,5,2025-01-28,Dashen Bank,Google Play,POSITIVE,0.9409878849983216,Other,1158
Nice,5,2025-01-25,Dashen Bank,Google Play,POSITIVE,0.9998552799224854,Other,1159
The first 3 star review is me,3,2025-01-25,Dashen Bank,Google Play,POSITIVE,0.9967767596244812,Other,1160
Is not working,1,2025-01-25,Dashen Bank,Google Play,NEGATIVE,0.9997809529304504,Other,1161
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24,Dashen Bank,Google Play,POSITIVE,0.9998725652694702,Features,1162
V good ❗️,5,2025-01-24,Dashen Bank,Google Play,POSITIVE,0.9993855953216552,Other,1163
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23,Dashen Bank,Google Play,POSITIVE,0.9862456321716307,Other,1164
I only see white page,2,2025-01-23,Dashen Bank,Google Play,NEGATIVE,0.9910238981246948,Other,1165
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen Bank,Google Play,POSITIVE,0.9994206428527832,Other,1166
Amizing Application 😍,5,2025-01-22,Dashen Bank,Google Play,NEGATIVE,0.9905142784118652,Other,1167
Fastest and easy to use,5,2025-01-22,Dashen Bank,Google Play,POSITIVE,0.9997114539146424,Other,1168
Ok,5,2025-01-21,Dashen Bank,Google Play,POSITIVE,0.9997851252555848,Other,1169
ጥሩ ነው,5,2025-01-21,Dashen Bank,Google Play,NEGATIVE,0.7850591540336609,Other,1170
ስም ብቻ 😏,2,2025-01-21,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,Other,1171
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21,Dashen Bank,Google Play,NEGATIVE,0.9579959511756896,Other,1172
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20,Dashen Bank,Google Play,POSITIVE,0.9711758494377136,Transaction Performance,1173
Needs some improvement,5,2025-01-20,Dashen Bank,Google Play,NEGATIVE,0.998008668422699,Features,1174
Amazing,5,2025-01-20,Dashen Bank,Google Play,POSITIVE,0.999875545501709,Other,1175
Amazing super app,5,2025-01-19,Dashen Bank,Google Play,POSITIVE,0.9998658895492554,Other,1176
I hope it will be better than amole,5,2025-01-18,Dashen Bank,Google Play,POSITIVE,0.9969701766967772,Other,1177
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,Dashen Bank,Google Play,NEGATIVE,0.9463616013526917,Other,1178
Wow,5,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,1179
Dashen yichalal. Ewnetem one step a head,5,2025-01-17,Dashen Bank,Google Play,NEGATIVE,0.983262538909912,Other,1180
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,4,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.9967933297157288,Account Access Issues;Customer Support,1181
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.99988055229187,Other,1182
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.9968047142028807,Other,1183
Pro max,5,2025-01-17,Dashen Bank,Google Play,POSITIVE,0.9984601736068726,Other,1184
The most good app and easy,5,2025-01-16,Dashen Bank,Google Play,POSITIVE,0.9998631477355956,Other,1185
